interaction_id,table_id,row_type,pdf_page,report_page,table_title,condition_nominal,phase,sub_step,off_nominal_event,context,seq,media,subj_group,subj_position,obj_group,obj_position,interaction,condition,text_as_printed,controller_positions,freq,crit,rating_source,cited_7110_65,bb_paragraph,extraction_flags
E-9#10,E-9,interaction,111,p.23,"Interactions Between Flightdeck, ATC and FOC During an Off-Nominal Event in the Cruise Phase of a Generic Flight.",off-nominal,Off-Nominal Event in the Cruise Phase,,Off-Nominal: Holding,,10,Radio,ATC,Last Center last Sector - R,FD,Pilot Monitoring,"Clear to fix, hold as published",,"Clear to fix, hold as published",,,,,,no rule matched,
E-9#11,E-9,interaction,111,p.23,"Interactions Between Flightdeck, ATC and FOC During an Off-Nominal Event in the Cruise Phase of a Generic Flight.",off-nominal,Off-Nominal Event in the Cruise Phase,,Off-Nominal: Holding,,11,Radio,ATC,Last Center last Sector - R,FD,Pilot Monitoring,Instruct about Expected Further Clearance,If applicable,If applicable: Instruct about Expected Further Clearance,,,,,,no rule matched,
E-9#12,E-9,interaction,111,p.23,"Interactions Between Flightdeck, ATC and FOC During an Off-Nominal Event in the Cruise Phase of a Generic Flight.",off-nominal,Off-Nominal Event in the Cruise Phase,,Off-Nominal: Holding,,12,Radio,FD,Pilot Monitoring,ATC,Last Center last Sector - R,Read back holding instructions and Expected Further Clearance,,Read back holding instructions and Expected Further Clearance,,,,,,2-4-3 (PDF p.79); 4-6-1 (PDF p.253); 4-6-4 (PDF p.255),
E-9#13,E-9,interaction,111,p.23,"Interactions Between Flightdeck, ATC and FOC During an Off-Nominal Event in the Cruise Phase of a Generic Flight.",off-nominal,Off-Nominal Event in the Cruise Phase,,Off-Nominal: Holding,,13,Radio,FD,Pilot Monitoring,ATC,Last Center last Sector - R,Report start holding,,Report start holding,,,,,,4-6-1 (PDF p.253); 4-6-4 (PDF p.255),
E-9#14,E-9,interaction,111,p.23,"Interactions Between Flightdeck, ATC and FOC During an Off-Nominal Event in the Cruise Phase of a Generic Flight.",off-nominal,Off-Nominal Event in the Cruise Phase,,Off-Nominal: Holding,,14,Radio,ATC,Last Center last Sector - R,FD,Pilot Monitoring,Acknowledge start holding,,Acknowledge start holding,,,,,,4-6-1 (PDF p.253); 4-6-4 (PDF p.255),
E-9#15,E-9,interaction,111,p.23,"Interactions Between Flightdeck, ATC and FOC During an Off-Nominal Event in the Cruise Phase of a Generic Flight.",off-nominal,Off-Nominal Event in the Cruise Phase,,Off-Nominal: Holding,,15,Phone,ATC,Approach - RA,ATC,Last Center last Sector - R,Advise hold release (clear to continue),,Advise hold release (clear to continue),,,,,,no rule matched,
E-9#16,E-9,interaction,111,p.23,"Interactions Between Flightdeck, ATC and FOC During an Off-Nominal Event in the Cruise Phase of a Generic Flight.",off-nominal,Off-Nominal Event in the Cruise Phase,,Off-Nominal: Holding,,16,Phone,ATC,Last Center last Sector - R,ATC,Approach - RA,Agree on hold release,,Agree on hold release,,,,,,no rule matched,
E-9#17,E-9,interaction,111,p.23,"Interactions Between Flightdeck, ATC and FOC During an Off-Nominal Event in the Cruise Phase of a Generic Flight.",off-nominal,Off-Nominal Event in the Cruise Phase,,Off-Nominal: Holding,,17,Radio,ATC,Last Center last Sector - R,FD,Pilot Monitoring,Clear to continue via cleared routing,,Clear to continue via cleared routing,,,,,,no rule matched,
E-9#18,E-9,interaction,111,p.23,"Interactions Between Flightdeck, ATC and FOC During an Off-Nominal Event in the Cruise Phase of a Generic Flight.",off-nominal,Off-Nominal Event in the Cruise Phase,,Off-Nominal: Holding,,18,Radio,FD,Pilot Monitoring,ATC,Last Center last Sector - R,Read back clearance to continue via cleared routing,,Read back clearance to continue via cleared routing,,,,,,2-4-3 (PDF p.79),
,E-10,header,112,p.24,"Interactions Between Flightdeck, ATC and FOC During the Descent Phase of a Generic Flight.",mixed,Descent,,,phase,,,,,,,Descent,,,,,,,,,
E-10#01,E-10,interaction,112,p.24,"Interactions Between Flightdeck, ATC and FOC During the Descent Phase of a Generic Flight.",nominal,Descent,,,,1,Face-to-Face,ATC,Approach - R,ATC,Last Center last Sector - RA,Request reduce speed incoming aircrafts,If applicable,If applicable: Request reduce speed incoming aircrafts,,,,,,no rule matched,
E-10#02,E-10,interaction,112,p.24,"Interactions Between Flightdeck, ATC and FOC During the Descent Phase of a Generic Flight.",nominal,Descent,,,,2,Phone,ATC,Approach - RA,ATC,Last Center last Sector - RA,Request slow down,If applicable,If applicable: Request slow down,,,,,,no rule matched,
E-10#03,E-10,interaction,112,p.24,"Interactions Between Flightdeck, ATC and FOC During the Descent Phase of a Generic Flight.",nominal,Descent,,,,3,Phone,ATC,Last Center last Sector - RA,ATC,Approach - R,Agree slow down,If applicable,If applicable: Agree slow down,,,,,,no rule matched,
E-10#04,E-10,interaction,112,p.24,"Interactions Between Flightdeck, ATC and FOC During the Descent Phase of a Generic Flight.",nominal,Descent,,,,4,Radio,ATC,Last Center last Sector - R,FD,Pilot Monitoring,Clear to lower speed,If applicable,If applicable: Clear to lower speed,,,,,,no rule matched,
E-10#05,E-10,interaction,112,p.24,"Interactions Between Flightdeck, ATC and FOC During the Descent Phase of a Generic Flight.",nominal,Descent,,,,5,Radio,FD,Pilot Monitoring,ATC,Last Center last Sector - R,Read back change of speed,,Read back change of speed,,,,,,2-4-3 (PDF p.79),
E-10#06,E-10,interaction,112,p.24,"Interactions Between Flightdeck, ATC and FOC During the Descent Phase of a Generic Flight.",nominal,Descent,,,,6,Radio,ATC,Last Center last Sector - R,FD,Pilot Monitoring,Clear change of altitude and heading,,Clear change of altitude and heading,,,,,,no rule matched,
E-10#07,E-10,interaction,112,p.24,"Interactions Between Flightdeck, ATC and FOC During the Descent Phase of a Generic Flight.",nominal,Descent,,,,7,Radio,FD,Pilot Monitoring,ATC,Last Center last Sector - R,Read back change of altitude and heading,,Read back change of altitude and heading,,,,,,2-4-3 (PDF p.79),
E-10#08,E-10,interaction,112,p.24,"Interactions Between Flightdeck, ATC and FOC During the Descent Phase of a Generic Flight.",nominal,Descent,,,,8,Radio,ATC,Last Center last Sector - R,FD,Pilot Monitoring,Request contact new frequency,,Request contact new frequency,,,,,,2-1-15 (PDF p.46); 2-4-1 (PDF p.79),
E-10#09,E-10,interaction,112,p.24,"Interactions Between Flightdeck, ATC and FOC During the Descent Phase of a Generic Flight.",nominal,Descent,,,,9,Radio,FD,Pilot Monitoring,ATC,Last Center last Sector - R,Read back change of frequency,,Read back change of frequency,,,,,,2-4-3 (PDF p.79); 2-1-15 (PDF p.46); 2-4-1 (PDF p.79),
E-10#10,E-10,interaction,112,p.24,"Interactions Between Flightdeck, ATC and FOC During the Descent Phase of a Generic Flight.",nominal,Descent,,,,10,PVD,ATC,Last Center last Sector - R,ATC,Approach - RA,Request handoff,,Request handoff,,,,,,5-4-5 (PDF p.303); 5-4-6 (PDF p.304); 2-1-15 (PDF p.46),
E-10#11,E-10,interaction,112,p.24,"Interactions Between Flightdeck, ATC and FOC During the Descent Phase of a Generic Flight.",nominal,Descent,,,,11,PVD,ATC,Approach - RA,ATC,Last Center last Sector - R,Accept handoff,,Accept handoff,,,,,,5-4-5 (PDF p.303); 5-4-6 (PDF p.304); 2-1-15 (PDF p.46),
E-10#12,E-10,interaction,112,p.24,"Interactions Between Flightdeck, ATC and FOC During the Descent Phase of a Generic Flight.",nominal,Descent,,,,12,URET,ATC,Approach - RA,ATC,Computer,Check if STAR is correct,,Check if STAR is correct,,,,,,no rule matched,
E-10#13,E-10,interaction,112,p.24,"Interactions Between Flightdeck, ATC and FOC During the Descent Phase of a Generic Flight.",nominal,Descent,,,,13,ACARS,FD,Pilot Monitoring,RAMP,Ground,Notify in-range call,,Notify in-range call,,,,,,,
E-10#14,E-10,interaction,112,p.24,"Interactions Between Flightdeck, ATC and FOC During the Descent Phase of a Generic Flight.",nominal,Descent,,,,14,ACARS,RAMP,Ground,FD,Pilot Monitoring,Uplink arrival gate assignment and ground power unit status,,Uplink arrival gate assignment and ground power unit status,,,,,,,
,E-10,header,112,p.24,"Interactions Between Flightdeck, ATC and FOC During the Descent Phase of a Generic Flight.",mixed,,Approach,,sub-step,,,,,,,Approach,,,,,,,,,
E-10#15,E-10,interaction,112,p.24,"Interactions Between Flightdeck, ATC and FOC During the Descent Phase of a Generic Flight.",nominal,Descent,Approach,,,15,Radio,FD,Pilot Monitoring,ATC,Approach - R,"Establish contact: Give ID, altitude leaving and assigned and heading",,"Establish contact: Give ID, altitude leaving and assigned and heading",,,,,,2-1-15 (PDF p.46); 2-4-1 (PDF p.79),
E-10#16,E-10,interaction,112,p.24,"Interactions Between Flightdeck, ATC and FOC During the Descent Phase of a Generic Flight.",nominal,Descent,Approach,,,16,Radio,ATC,Approach - R,FD,Pilot Monitoring,"Read back ID, altitude assigned, heading",,"Read back ID, altitude assigned, heading",,,,,,2-4-3 (PDF p.79),
E-10#17,E-10,interaction,112,p.24,"Interactions Between Flightdeck, ATC and FOC During the Descent Phase of a Generic Flight.",nominal,Descent,Approach,,,17,Radio,FD,Pilot Monitoring,ATC,Approach - R,"Advise approach, runway, ATIS information",,"Advise approach, runway, ATIS information",,,,,,2-9-2 (PDF p.111); 2-9-3 (PDF p.112),
E-10#18,E-10,interaction,112,p.24,"Interactions Between Flightdeck, ATC and FOC During the Descent Phase of a Generic Flight.",nominal,Descent,Approach,,,18,Radio,ATC,Approach - R,FD,Pilot Monitoring,"Read back approach, runway, and ATIS",,"Read back approach, runway, and ATIS",,,,,,2-4-3 (PDF p.79); 2-9-2 (PDF p.111); 2-9-3 (PDF p.112),
E-10#19,E-10,interaction,112,p.24,"Interactions Between Flightdeck, ATC and FOC During the Descent Phase of a Generic Flight.",nominal,Descent,Approach,,,19,ACARS,FD,ACARS,FOC,Flight Dispatcher,Report Expected Time of Arrival report (automated report),,Report Expected Time of Arrival report (automated report),,,,,,,
E-10#20,E-10,interaction,112,p.24,"Interactions Between Flightdeck, ATC and FOC During the Descent Phase of a Generic Flight.",nominal,Descent,Approach,,,20,Radio,ATC,Approach - R,FD,Pilot Monitoring,Clear to lower altitude,,Clear to lower altitude,,,,,,no rule matched,
E-10#21,E-10,interaction,112,p.24,"Interactions Between Flightdeck, ATC and FOC During the Descent Phase of a Generic Flight.",nominal,Descent,Approach,,,21,Radio,FD,Pilot Monitoring,ATC,Approach - R,Read back change of altitude,,Read back change of altitude,,,,,,2-4-3 (PDF p.79),
E-10#22,E-10,interaction,112,p.24,"Interactions Between Flightdeck, ATC and FOC During the Descent Phase of a Generic Flight.",nominal,Descent,Approach,,,22,Radio,ATC,Approach - R,FD,Pilot Monitoring,Request contact new frequency,,Request contact new frequency,,,,,,2-1-15 (PDF p.46); 2-4-1 (PDF p.79),
E-10#23,E-10,interaction,112,p.24,"Interactions Between Flightdeck, ATC and FOC During the Descent Phase of a Generic Flight.",nominal,Descent,Approach,,,23,Radio,FD,Pilot Monitoring,ATC,Approach - R,Read back change of frequency,,Read back change of frequency,,,,,,2-4-3 (PDF p.79); 2-1-15 (PDF p.46); 2-4-1 (PDF p.79),
,E-11,header,113,p.25,"Interactions Between Flightdeck, ATC and FOC During the Final Approach Phase of a Generic Flight.",mixed,Final approach,,,phase,,,,,,,Final approach,,,,,,,,,
E-11#01,E-11,interaction,113,p.25,"Interactions Between Flightdeck, ATC and FOC During the Final Approach Phase of a Generic Flight.",nominal,Final approach,,,,1,Radio,FD,Captain,ATC,Final Approach - R,"Establish contact: Give ID, altitude leaving and assigned, and heading",,"Establish contact: Give ID, altitude leaving and assigned, and heading",,,,,,2-1-15 (PDF p.46); 2-4-1 (PDF p.79),
E-11#02,E-11,interaction,113,p.25,"Interactions Between Flightdeck, ATC and FOC During the Final Approach Phase of a Generic Flight.",nominal,Final approach,,,,2,Radio,ATC,Final Approach - R,FD,Captain,"Read back ID, altitude assigned, heading",,"Read back ID, altitude assigned, heading",,,,,,2-4-3 (PDF p.79),
E-11#03,E-11,interaction,113,p.25,"Interactions Between Flightdeck, ATC and FOC During the Final Approach Phase of a Generic Flight.",nominal,Final approach,,,,3,Radio,FD,Captain,ATC,Final Approach - R,"Advise approach, runway, ATIS information",,"Advise approach, runway, ATIS information",,,,,,2-9-2 (PDF p.111); 2-9-3 (PDF p.112),
E-11#04,E-11,interaction,113,p.25,"Interactions Between Flightdeck, ATC and FOC During the Final Approach Phase of a Generic Flight.",nominal,Final approach,,,,4,Radio,ATC,Final Approach - R,FD,Captain,"Read back approach, runway, and ATIS",,"Read back approach, runway, and ATIS",,,,,,2-4-3 (PDF p.79); 2-9-2 (PDF p.111); 2-9-3 (PDF p.112),
E-11#05,E-11,interaction,113,p.25,"Interactions Between Flightdeck, ATC and FOC During the Final Approach Phase of a Generic Flight.",nominal,Final approach,,,,5,Radio,ATC,Final Approach - R,FD,Captain,Clear approach and runway,,Clear approach and runway,,,,,,4-8-1 (PDF p.265),
E-11#06,E-11,interaction,113,p.25,"Interactions Between Flightdeck, ATC and FOC During the Final Approach Phase of a Generic Flight.",nominal,Final approach,,,,6,Radio,ATC,Final Approach - R,FD,Captain,Clear lower altitude and new heading,If applicable,If applicable: Clear lower altitude and new heading,,,,,,no rule matched,
E-11#07,E-11,interaction,113,p.25,"Interactions Between Flightdeck, ATC and FOC During the Final Approach Phase of a Generic Flight.",nominal,Final approach,,,,7,Radio,FD,Captain,ATC,Final Approach - R,Read back changes of altitude and heading,If applicable,If applicable: Read back changes of altitude and heading,,,,,,2-4-3 (PDF p.79),
E-11#08,E-11,interaction,113,p.25,"Interactions Between Flightdeck, ATC and FOC During the Final Approach Phase of a Generic Flight.",nominal,Final approach,,,,8,Radio,ATC,Final Approach - R,FD,Captain,Clear lower altitude and speed,,Clear lower altitude and speed,,,,,,no rule matched,
E-11#09,E-11,interaction,113,p.25,"Interactions Between Flightdeck, ATC and FOC During the Final Approach Phase of a Generic Flight.",nominal,Final approach,,,,9,Radio,FD,Captain,ATC,Final Approach - R,Read back lower altitude and speed,,Read back lower altitude and speed,,,,,,2-4-3 (PDF p.79),
E-11#10,E-11,interaction,113,p.25,"Interactions Between Flightdeck, ATC and FOC During the Final Approach Phase of a Generic Flight.",nominal,Final approach,,,,10,Radio,FD,Captain,ATC,Final Approach - R,Inform request for visual approach,If applicable,If applicable: Inform request for visual approach,,,,,,no rule matched,
E-11#11,E-11,interaction,113,p.25,"Interactions Between Flightdeck, ATC and FOC During the Final Approach Phase of a Generic Flight.",nominal,Final approach,,,,11,Radio,ATC,Final Approach - R,FD,Captain,Clear visual approach,If applicable,If applicable: Clear visual approach,,,,,,4-8-1 (PDF p.265),
E-11#12,E-11,interaction,113,p.25,"Interactions Between Flightdeck, ATC and FOC During the Final Approach Phase of a Generic Flight.",nominal,Final approach,,,,12,Radio,ATC,Final Approach - R,FD,Captain,Advise traffic,If applicable,If applicable: Advise traffic,,,,,,no rule matched,
E-11#13,E-11,interaction,113,p.25,"Interactions Between Flightdeck, ATC and FOC During the Final Approach Phase of a Generic Flight.",nominal,Final approach,,,,13,Radio,FD,Captain,ATC,Final Approach - R,Read back,If applicable,If applicable: Read back,,,,,,2-4-3 (PDF p.79),
E-11#14,E-11,interaction,113,p.25,"Interactions Between Flightdeck, ATC and FOC During the Final Approach Phase of a Generic Flight.",nominal,Final approach,,,,14,Radio,FD,Captain,ATC,Final Approach - R,Report traffic in sight,If applicable,If applicable: Report traffic in sight,,,,,,2-1-21 (PDF p.50),
E-11#15,E-11,interaction,113,p.25,"Interactions Between Flightdeck, ATC and FOC During the Final Approach Phase of a Generic Flight.",nominal,Final approach,,,,15,Radio,ATC,Final Approach - R,FD,Captain,Request contact new frequency,,Request contact new frequency,,,,,,2-1-15 (PDF p.46); 2-4-1 (PDF p.79),
E-11#16,E-11,interaction,113,p.25,"Interactions Between Flightdeck, ATC and FOC During the Final Approach Phase of a Generic Flight.",nominal,Final approach,,,,16,Radio,FD,Captain,ATC,Final Approach - R,Read back change of frequency,,Read back change of frequency,,,,,,2-4-3 (PDF p.79); 2-1-15 (PDF p.46); 2-4-1 (PDF p.79),
E-11#17,E-11,interaction,113,p.25,"Interactions Between Flightdeck, ATC and FOC During the Final Approach Phase of a Generic Flight.",nominal,Final approach,,,,17,Radio,FD,Captain,ATC,Tower - LC,"Establish contact: Give ID, altitude, and location",,"Establish contact: Give ID, altitude, and location",,,,,,2-1-15 (PDF p.46); 2-4-1 (PDF p.79),
E-11#18,E-11,interaction,113,p.25,"Interactions Between Flightdeck, ATC and FOC During the Final Approach Phase of a Generic Flight.",nominal,Final approach,,,,18,Radio,FD,Captain,ATC,Tower - LC,Request clearance for runway (final approach clearance),,Request clearance for runway (final approach clearance),,,,,,4-8-1 (PDF p.265),
E-11#19,E-11,interaction,113,p.25,"Interactions Between Flightdeck, ATC and FOC During the Final Approach Phase of a Generic Flight.",nominal,Final approach,,,,19,Radio,FD,Captain,ATC,Tower - LC,Request wind condition,,Request wind condition,,,,,,no rule matched,
